"Filename",14_08082202.mzData,25_22.mzData,15_2210.mzData,16_11665.mzData,23_16.mzData,24_D8o822B4.mzData,22_13.mzData,32_09082201.mzData,39_07082204.mzData,11_Grupo_control_1.mzData,20_Grupo_control_1.mzData,33_51480.mzData,46_15.mzData,26_Grupo_control_1.mzData,36_Grupo_control_1.mzData,44_Grupo_control_1.mzData,38_21.mzData,41_20.mzData,48_51468.mzData,47_51467.mzData,50_Grupo_control_1.mzData,30_08082205.mzData
run_date,,,,,,,,,,,,,,,,,,,,,,
1442/54.0004mz/6.61min,3294.0,204.0,1175.0,2838.0,1026.0,601.0,,2052.0,321.0,5656.51953125,,2263.0,1855.0,,128703.0,,866.0,3750.0,2351.0,1186.0,149594.0,2271.0
1149/54.0001mz/5.93min,4006.0,,1897.0,202.0,2399.0,703.0,3820.0,2145.0,228.0,2510.0,185.0,2065.0,2951.0,209.0,2931.97509765625,311.0,615.0,14314.0,,1514.0,3198.0,582.0
2245/54.0001mz/9.69min,314.0,159.0,230.0,306.0,244.0,156.0,362.0,188.0,242.0,4110.9638671875,4615.0,306.0,198.0,4364.0,4406.0,4754.0,298.0,831.0,,257.0,4434.0,1798.0
4970/54.0001mz/19.15min,175.0,100.0,148.0,,108.0,108.0,170.0,,126.0,1308.0,1638.0,295.0,156.0,1426.0,1601.0,1628.0,265.0,948.0,150.0,182.0,1549.98681640625,759.0
9059/54.0001mz/28.86min,124.0,92.0,130.0,143.0,105.0,122.0,140.0,118.0,100.0,1104.9903564453125,804.0,210.0,154.0,,980.0,1020.0,180.0,310.0,162.0,142.0,1119.0,
1153/54.0002mz/5.92min,4006.0,,1897.0,218.0,2399.0,,242.0,2145.0,228.0,2509.942626953125,185.0,2065.0,2951.0,209.0,2932.0,311.0,615.0,14313.6376953125,7991.0,1514.0,3198.0,582.0
9730/54.0001mz/30.23min,106.0,81.0,105.0,122.0,87.0,90.0,121.0,130.0,102.0,247.0,270.0,273.0,143.0,223.0,287.0,311.0,103.0,1016.9940795898438,132.0,137.0,300.0,
1203/54.0003mz/5.97min,,5359.0,498.0,847.0,,474.0,,985.0,2820.0,593.0,3649.98779296875,,1073.0,3378.0,,,414.0,,,572.0,,
1179/54.0004mz/5.96min,,5359.0,,3349.95263671875,,703.0,3820.0,,2820.0,,3650.0,,,3378.0,,4306.0,514.0,,,905.0,,1790.0
2654/54.0003mz/10.78min,327.0,572.0,390.0,,460.0,263.0,,506.0,953.981201171875,687.0,,769.0,342.0,759.0,540.0,,276.0,2290.0,958.0,972.0,628.0,1542.0
3422/54.0003mz/14.35min,958.0,127.0,798.0,207.0,127.0,527.0,188.0,134.0,1430.0,836.0,959.0,,132.0,836.0,1012.0,1084.0,580.0,2862.0,632.99658203125,170.0,1018.0,518.0
1143/54.0009mz/5.92min,4006.0,,1896.9915771484375,218.0,2399.0,703.0,242.0,2145.0,228.0,2510.0,185.0,2064.982666015625,2951.0,209.0,2932.0,311.0,615.0,14314.0,7991.0,1514.0,3198.0,582.0
1175/54.0006mz/5.96min,,5359.0,,3350.0,2399.0,703.0,3820.0,,2820.0,,3650.0,1591.0,,3378.0,,4306.0,514.0,,,1034.0,,1789.9942626953125
1195/54.0008mz/5.96min,,5359.0,,3350.0,,,3820.0,,2819.94873046875,,3650.0,,1313.0,3378.0,,4306.0,514.0,,,850.0,,1790.0
9060/54.0005mz/28.86min,124.0,92.0,130.0,143.0,105.0,122.0,140.0,118.0,100.0,1105.0,804.0,210.0,154.0,,979.9931030273438,1020.0,180.0,310.0,162.0,142.0,1119.0,
3431/54.0115mz/14.35min,,,,,,,,,,,,,,,,,,,,,1030.991943359375,
11551/54.0116mz/34.27min,,,,,,,,,,,,,,,,990.9932861328125,,,,,,
1825/54.0134mz/8.31min,,484.9934997558594,,,,,,,,,,,,,,,,,,,,
14293/54.0138mz/40.85min,,,,,,,,,386.9956970214844,,,,,,,,,,,,,
3432/54.0139mz/14.35min,,,,,,,,,,940.9934692382812,,,,,,,,,,,,
14931/54.0149mz/42.76min,,,,,,,,,,,,,,,,,,,,,1039.9927978515625,
987/54.0159mz/5.44min,,,,,,,,,,,772.9978637695312,,,,,,,,,,,
14088/54.0165mz/40.35min,,,,,,328.9969482421875,,,,,,,,,,,,,,,,
3785/54.0174mz/15.85min,,,,740.9966430664062,,,,,,,,,,,,,,,,,,
17224/54.0175mz/49.09min,,361.9968566894531,,,,,,,,,,,,,,,,,,,,
9244/54.0182mz/29.18min,,,,,,,,,,,,,,,,,,,,,922.9951782226562,
16267/54.0191mz/46.38min,,,,,,,,,,,,,,,,,1433.9869384765625,,,,,
3108/54.0193mz/12.85min,,,,,,,,,,,,,,,,,,1798.9854736328125,,,,
10609/54.0205mz/31.90min,,,,,,,,448.9955139160156,,,,,,,,,,,,,,
2595/54.0220mz/10.77min,,,,,,,,,,,,,,,,,,,1122.9903564453125,,,
9115/54.0227mz/28.89min,,,,,,,,,,,803.9942016601562,,,,,,,,,,,
11555/54.0231mz/34.26min,,,,,,,,,,832.9903564453125,,,,,,,,,,,,
2493/54.0241mz/10.55min,,,,,,,,,,,,,,,,,,,1433.9835205078125,,,
14834/54.0247mz/42.74min,,,,,,,,,,,,,,,,1045.9937744140625,,,,,,
15203/54.0254mz/43.48min,,,,,491.9984130859375,,,,,,,,,,,,,,,,,
77/54.0255mz/3.65min,,,,,,,,,,932.994384765625,,,,,,,,,,,,
72/54.0282mz/3.64min,,,,,,,,,,,,,,,1064.9912109375,,,,,,,
3001/54.0285mz/12.36min,,,,,,,,,,,,,,,,,,,,,,1717.978271484375
12309/54.0285mz/35.24min,,,,,,,,,,,,,,,,,,,,,1414.980224609375,
11842/54.0286mz/34.89min,,,,,,,,,,,,,,,,,717.9918823242188,,,,,
3325/54.0295mz/14.00min,,,,,,,,,,,,,,,,,,,,875.9973754882812,,
2465/54.0295mz/10.52min,,,,,,,,,,,,,,,,,,,,,4070.91796875,
14935/54.0334mz/42.76min,,,,,,,,,,795.989501953125,,,,,,,,,,,,
5656/54.0348mz/21.12min,,,,,,,,,,,,,,,,,,,,,,2366.969970703125
2901/54.0360mz/11.72min,,,,,,,1085.9931640625,,,,,,,,,,,,,,,
1048/54.0365mz/5.65min,,,,,,,,,,,,,,,,,,,,,,1815.9871826171875
14907/54.0398mz/42.75min,,,,,,,,,,,,,,,,,610.9957885742188,,,,,
10841/54.0491mz/32.54min,,,,,,,,,,372.0,453.0,1350.0,,405.0,763.0,1005.0,,1934.0,421.0,549.0,,5017.9658203125
84/54.0503mz/3.66min,,,,,,,,,292.0,933.0,1071.9908447265625,,,476.0,1065.0,757.0,300.0,,421.0,,1071.0,15454.0
1233/55.0000mz/6.09min,1418.0,,,1964.0,1042.0,703.0,1201.0,938.0,1218.0,15406.0,,1396.0,1004.0,1076.0,21097.0,,1138.0,1562.0,1673.0,,20177.90234375,
5314/55.0000mz/20.22min,926.0,410.0,628.0,3764.0,,330.0,,,599.0,,,1366.0,530.0,,,,743.0,18837.603515625,815.0,5215.0,,
5302/55.0001mz/20.21min,966.0,410.0,668.0,991.0,,321.0,630.0,487.0,599.0,,,1330.0,530.0,,,,,18838.0,815.0,5214.93505859375,,
5037/55.0005mz/19.29min,666.0,418.0,703.0,1146.0,412.0,399.0,,,636.0,5672.97900390625,7047.0,1122.0,617.0,6209.97119140625,7356.0,6708.0,,2081.0,,1063.0,6427.93408203125,
1752/55.0003mz/8.28min,2468.0,,,1993.0,1177.0,,,,1772.0,1972.0,,,1218.0,,2588.0,,958.0,1820.0,6039.0,4721.982421875,3130.0,
1231/55.0002mz/6.08min,1418.0,,,,1042.0,703.0,1201.0,938.0,1218.0,15406.0,,1396.0,1004.0,1076.0,21096.923828125,,1138.0,1562.0,1769.0,854.0,20178.0,
2347/55.0007mz/10.12min,,,,,,,,,,1943.0,,10800.8505859375,834.0,1839.0,,2649.0,,3030.0,,761.0,2284.0,
4769/55.0004mz/18.62min,777.0,510.0,674.0,892.0,495.0,,,633.0,703.0,3876.0,,,526.0,3902.98486328125,4647.0,4582.0,882.0,4342.0,,47326.0,4546.0,
1286/55.0026mz/6.12min,,,1375.0,,,,,,,,25333.876953125,1551.0,,24560.8984375,,16147.33984375,1156.0,1324.0,1673.0,,,
5736/55.0005mz/21.27min,644.0,353.0,497.0,769.0,386.0,295.0,666.0,444.0,,2970.0,,4709.96923828125,439.0,3218.0,3862.0,,,2193.0,828.0,577.0,4924.0,
4962/55.0118mz/19.15min,,,,,,,,,,7400.94482421875,8965.890625,,,7883.9306640625,,9342.9140625,,,,,9317.87109375,
8491/55.0155mz/27.31min,,,,,,,,,,,,2787.989990234375,,,,,,,,,,
1757/55.0166mz/8.29min,,,,,,,,,,,,,,,,,,,6038.94140625,,,
9454/55.0208mz/29.82min,,,,,,,,,,,,6195.720703125,,,,,,,,,,
10491/55.0243mz/31.88min,1971.9896240234375,,,,,,,,,,,,,,,,,,,,,
10554/55.0260mz/31.89min,,,1899.9884033203125,,,,,,,,,,,,,,,,,,,
9893/55.0302mz/30.59min,,,,,,,,,1968.9871826171875,,,,,,,,,,,,,
7848/55.0381mz/26.06min,,,,,,,,,,,,,,4128.9775390625,,,,,,,,
7846/55.0387mz/26.05min,,,,,,,,,,,,,,,5405.9306640625,5407.96337890625,,,,,5410.9658203125,
8924/55.0394mz/28.44min,,,,,,,,,1522.9901123046875,,,,,,,,,,,,,
8186/55.0399mz/26.64min,,,,,,,,,,,,5383.9580078125,,,,,,,,,,
14028/55.0399mz/40.18min,,,,,,,,,,,,,,,,,,,,5312.96337890625,,
1787/55.0496mz/8.31min,2247.0,1705.0,2579.0,2000.0,1304.0,2910.9775390625,3547.0,3098.0,5340.0,3017.0,2082.0,1734.0,1013.0,2796.0,3133.0,3319.0,910.0,1705.0,5581.0,2523.0,1928.0,3119.0
12020/55.0496mz/35.12min,1749.0,1877.0,1845.0,1639.0,3115.0,3142.0,4441.0,6321.0,3689.0,6516.0,6189.0,3848.0,10684.0,2661.0,8637.0,6597.0,6825.0,6027.0,3900.0,5820.0,7296.95263671875,10564.0
12599/55.0486mz/35.70min,1154.0,1848.0,1432.0,2340.0,2040.0,1861.983642578125,2988.971435546875,3412.0,2470.98779296875,3809.0,3631.0,2932.0,5256.96728515625,2557.0,3912.0,3116.0,4128.0,4357.0,1808.0,2796.0,3388.0,6796.0
14754/55.0497mz/42.45min,560.0,1276.0,2193.0,732.0,738.0,810.0,1868.0,1676.0,2554.0,1557.0,1716.0,1092.0,1954.0,1389.0,1993.0,2163.0,2066.0,2483.0,4892.97265625,1744.0,2223.0,4197.0
2881/55.0497mz/11.70min,6817.0,4547.0,6228.0,8553.0,5642.0,1508.0,10842.0,3883.0,8026.0,5905.0,6867.0,10167.0,,6158.0,6087.0,7046.96533203125,3069.0,,10482.0,2224.0,6161.0,10255.0
1818/55.0497mz/8.31min,2247.0,1705.0,2579.0,2000.0,1304.0,2911.0,3547.0,3098.0,5339.93505859375,3017.0,3287.0,1734.0,1013.0,2796.0,,3319.0,910.0,1705.0,,2523.0,1928.0,3119.0
10118/55.0497mz/31.15min,604.0,,566.0,,,,720.0,631.0,682.0,8065.0,8623.0,955.0,1188.0,7630.0,9025.9287109375,11122.0,535.0,,731.0,904.0,9838.0,
17170/55.0498mz/49.08min,1248.0,3438.0,2109.0,1535.0,3975.96923828125,3452.0,11658.0,3055.0,1428.0,2912.0,3567.0,2028.0,3480.0,3044.0,3811.0,4125.0,5272.0,3404.0,1898.0,2773.0,4315.0,5094.0
7516/55.0496mz/25.33min,,,,651.0,,,,480.0,,6701.0,8552.0,,447.0,7123.0,10093.0,9762.0,,1628.0,539.0,,10185.923828125,78789.0
13168/55.0498mz/37.05min,618.0,898.0,3684.973876953125,744.0,465.0,9705.0,892.0,819.0,13772.0,2811.0,2747.0,1676.0,1254.0,2626.0,3228.0,3974.0,795.0,4478.0,1271.0,1946.0,3843.0,
180/55.0497mz/3.85min,1307.0,1128.0,1251.0,6012.0,1354.0,921.0,,1061.0,1399.0,1910.0,1885.0,,1216.0,1556.0,1880.0,1900.0,5699.0,,3173.0,1351.0,1907.0,
10149/55.0497mz/31.16min,588.0,,566.0,661.0,,,,631.0,616.0,8065.0,8623.0,955.0,,7630.0,9026.0,11122.0,,,731.0,775.0,9837.95703125,
11540/55.0496mz/34.26min,,,543.0,607.0,,,522.0,597.0,581.0,,4117.0,2381.0,1094.0,,,,560.0,2881.0,841.0,4319.970703125,,
5480/55.0497mz/20.66min,,,597.0,,,,783.0,512.0,440.0,1882.0,2278.0,1029.0,488.0,,,,1109.0,1953.0,644.0,,2351.0,12936.828125
378/55.0498mz/4.21min,6005.0,4650.0,6426.0,9665.0,6908.9453125,957.0,6432.0,1635.0,4991.0,9176.0,10703.0,,2659.0,9678.0,11455.0,12173.0,3982.0,,,,12904.0,4912.0
2861/55.0498mz/11.70min,6817.0,4547.0,6227.9482421875,8553.0,5642.0,1508.0,10842.0,3883.0,8026.0,5905.0,,10167.0,,6158.0,6087.0,7047.0,3069.0,,10482.0,2224.0,6161.0,10255.0
4934/55.0495mz/19.10min,697.0,412.0,686.0,7068.89599609375,422.0,,1578.759033203125,1128.0,638.0,4618.0,,1430.0,646.0,3787.0,4431.0,3375.0,17827.060546875,1968.0,737.0,,4061.0,
16639/55.0499mz/47.75min,1603.0,4683.96728515625,3063.0,1882.0,6700.0,4185.0,20744.0,2929.0,1278.0,3887.0,4496.0,2131.0,3903.0,4090.0,5066.0,5137.0,9350.0,3427.0,1644.0,2792.0,5420.0,6342.0
14617/55.0499mz/41.95min,1189.0,2151.0,3629.0,1246.0,3170.0,4356.0,23728.0,1755.0,1124.0,5434.0,5958.0,2277.0,2786.0,5278.0,6730.0,6567.0,35684.0,3337.0,1300.0,1953.0,6607.8974609375,9877.0
12555/55.0499mz/35.70min,1154.0,1847.992919921875,1432.0,2340.0,2040.0,1862.0,2989.0,3412.0,2471.0,3809.0,3631.0,2932.0,5257.0,2557.0,3912.0,3116.0,4128.0,4357.0,1808.0,2796.0,3388.0,6796.0
13704/55.0498mz/38.70min,680.0,1385.0,1661.0,,752.0,2273.98291015625,4532.0,,,2961.0,,1783.0,1967.0,,3762.0,,9750.0,3749.0,,1545.0,2682.0,
2895/55.0498mz/11.71min,6817.0,4547.0,,8553.0,5642.0,,10842.0,,8026.0,5905.0,6867.0,10167.0,,6157.947265625,,7047.0,3069.0,,,2224.0,6161.0,
1848/55.0497mz/8.39min,,635.0,1015.0,1022.0,711.0,445.0,1065.0,701.0,1115.0,16625.912109375,,,714.0,15186.892578125,14211.0,19067.0,678.0,3401.0,1063.0,1131.0,15309.9150390625,245387.0
7865/55.0499mz/26.06min,453.0,,,525.0,,,480.0,460.0,,3574.0,4628.9716796875,1124.0,508.0,4129.0,5406.0,5408.0,588.0,,552.0,,5411.0,105796.0
17173/55.0499mz/49.08min,1248.0,3438.0,2109.0,1535.0,3976.0,3451.97509765625,11658.0,3055.0,1428.0,2912.0,3567.0,2028.0,3480.0,3044.0,3811.0,4125.0,5272.0,3404.0,1898.0,2773.0,4315.0,5094.0
16252/55.0498mz/46.38min,1767.0,4535.96533203125,3788.0,1710.0,7915.0,4999.96337890625,30742.0,2555.0,1241.0,5077.96875,5861.0,11109.0,3360.0,5368.0,6736.0,6865.94189453125,16366.0,3654.0,,2392.0,6911.0,7979.0
799/55.0499mz/5.15min,10721.0,,9483.8818359375,7239.0,7861.0,1405.0,,3516.0,7387.0,7622.0,7362.0,10133.0,3792.0,6439.0,6175.0,5057.0,,,,676.0,7285.0,6560.0
1850/55.0499mz/8.41min,926.0,571.0,978.0,1030.0,699.0,445.0,954.0,701.0,902.0,,16741.86328125,,714.0,15187.0,12477.0,19066.888671875,678.0,3401.0,1466.0,,,245387.0
14918/55.0500mz/42.75min,7427.0,6922.0,9595.0,8880.0,7926.0,7638.0,13846.0,12046.0,11303.0,11539.0,11314.0,13740.0,9192.0,10598.0,13403.0,13967.0,7801.0,15463.78515625,14167.0,12739.0,13756.0,15190.0
496/55.0500mz/4.50min,13083.0,6760.0,,,13279.0,1803.0,14096.0,4844.0,9732.0,11318.0,8444.0,22340.76171875,4705.0,7077.0,11177.0,8571.0,11516.0,,22403.0,,11368.0,14045.0
14858/55.0500mz/42.75min,7427.0,6921.92578125,9595.0,8880.0,7926.0,7638.0,13846.0,12046.0,11303.0,11539.0,11314.0,13740.0,9192.0,10598.0,13403.0,13967.0,7801.0,15464.0,14167.0,12739.0,13756.0,15190.0
2529/55.0500mz/10.56min,3883.0,2572.0,4002.0,5584.0,2853.0,1370.0,4976.97021484375,3015.0,5732.0,,,4078.0,2295.0,,,,2693.0,,8208.0,2425.0,,973943.0
10548/55.0500mz/31.88min,1972.0,2688.0,1738.0,2008.0,3266.0,3216.0,4564.9423828125,5559.0,3600.0,5896.0,5227.0,4384.0,4885.0,3615.0,5684.0,4397.0,7064.0,4726.0,2304.0,3231.0,4677.0,22522.0
544/55.0500mz/4.51min,13083.0,6760.0,13881.0,14070.888671875,13279.0,1803.0,12622.0,4844.0,9787.0,11318.0,8444.0,,4705.0,7077.0,11177.0,8571.0,11516.0,,,,11368.0,13933.0
1587/55.0500mz/7.10min,,1715.0,1815.0,13687.087890625,,568.0,3185.0,1170.0,2449.0,4441.0,6506.0,3091.0,,,,,,,2696.0,,,3587.0
1806/55.0500mz/8.31min,2247.0,1705.0,2579.0,2000.0,1304.0,2911.0,3546.969970703125,3098.0,5340.0,3017.0,3287.0,1734.0,1013.0,2796.0,,3319.0,910.0,1705.0,,2523.0,1928.0,3119.0
8690/55.0500mz/27.86min,458.0,,,1222.0,,,449.0,484.0,,,3653.0,955.0,,1919.0,2456.0,3036.0,646.0,,539.0,623.0,3473.0,37249.3671875
12765/55.0500mz/35.92min,907.0,389.0,640.0,780.0,,419.0,878.0,765.0,795.0,1483.0,1995.0,5862.0,1528.0,1508.0,2594.0,,633.0,77763.265625,2826.0,3414.0,,8993.0
12916/55.0500mz/36.33min,746.0,446.0,581.0,754.0,515.0,471.0,924.0,763.0,837.0,1541.0,1788.0,,1567.0,1386.0,2225.0,3688.0,,27979.595703125,1647.0,2539.0,3155.0,21337.0
15750/55.0500mz/45.68min,992.0,3042.0,1022.0,2066.0,,6735.0,,52973.0,19614.0,,,4376.97412109375,4804.0,95247.0,130115.0,74085.0,107508.0,4658.0,3148.0,3344.0,69580.0,13546.0
16152/55.0500mz/46.38min,1767.0,4536.0,3788.0,1710.0,7915.0,5000.0,30742.0,2555.0,1241.0,5078.0,5861.0,11109.0,3360.0,5368.0,6736.0,6866.0,16365.7392578125,3654.0,1402.0,2392.0,6911.0,7979.0
18176/55.0500mz/51.78min,814.0,1052.0,1079.0,854.0,1538.0,1211.0,3781.0,3048.0,1546.0,9941.0,10323.0,1723.0,2264.0,9010.0,10728.9111328125,12216.0,2284.0,3104.0,4202.0,,12632.0,2556.0
5359/56.0000mz/20.32min,255.0,143.0,276.0,409.0,199.0,156.0,305.0,185.0,201.0,,24825.0,265.0,241.0,20778.0,,23396.0,1249.0,,260.0,271.0,24656.015625,628.0
1420/56.0005mz/6.45min,,337.0,359.0,626.0,369.0,249.0,,476.0,,3268.0,,,,2778.0,,4297.951171875,,614.0,,318.0,,758.0
5028/56.0011mz/19.30min,268.0,137.0,612.0,,,199.0,308.0,279.0,281.0,,2514.0,350.0,,2319.0,2600.987548828125,383.9894104003906,345.0,594.0,255.0,266.0,2330.0,
5048/56.0105mz/19.33min,,,,1632.9893798828125,,,,,,,,,,,,,,,,,,
4133/56.0108mz/17.28min,,,,,,,,,,,,,,,,1637.978515625,,,,,,
4900/56.0120mz/19.03min,,,,,,,,,,,,,,,,,,,,859.99609375,,
346/56.0132mz/4.04min,,,,3921.995361328125,,,,,,,,,,,,,,,,,,
3520/56.0133mz/14.94min,,,,,,,,,,,,,,1576.9874267578125,,,,,,,,
4706/56.0146mz/18.50min,,,,,,,,,,,,,,,,,,,,1083.99169921875,,
3462/56.0165mz/14.44min,,,,,,,,,,,,,,,,,,,,,,2664.9775390625
5348/56.0174mz/20.31min,,,,,,,,,,,,,,,,,1332.98779296875,,,,,
4979/56.0177mz/19.16min,,,,,,,,,,,2937.96484375,,,,,,,,,,,
9601/56.0211mz/30.05min,,,,,,,,,,,,1185.9881591796875,,,,,,,,,,
1871/56.0221mz/8.53min,,,,,,,,,,2918.967529296875,,,,,,,,,,,,
5194/56.0246mz/19.75min,,,,,,,,,,,,,,,,2211.977783203125,,,,,,
5195/56.0269mz/19.75min,,,,,,,,,,,,,,,1984.9794921875,,,,,,2152.970458984375,
6818/56.0275mz/23.92min,,,,1113.98974609375,,,,,,,,,,,,,,,,,,
3477/56.0284mz/14.57min,,,,,,,,,,,,,,,,,,,,,,4461.91162109375
282/56.0305mz/3.93min,,7816.748046875,,13693.94921875,,,,,,17285.8203125,,,,16806.787109375,17901.80859375,20597.771484375,,,,,20113.576171875,
8502/56.0367mz/27.32min,,,,,,,,,,,,,,2257.977294921875,,,,,,,,
12686/56.0368mz/35.73min,,,,,793.9896850585938,,,,,,,,,,,,,,,,,
1037/56.0380mz/5.57min,,,,5416.99853515625,,,,1346.998046875,,,,,1000.37353515625,,819.5117797851562,,0.004870133940130472,,,,1018.1802368164062,1122.0
5215/56.0381mz/19.77min,,,,,,,,,,,1938.9775390625,,,,,,,,,,,
8520/56.0382mz/27.33min,,,,,,,,,,,2604.975830078125,,,,,,,,,,,
3081/56.0398mz/12.82min,,,,,,,,,,,,,,2147.9755859375,,,,,,,,
10515/56.0496mz/31.88min,424.0,511.0,,461.0,681.0,638.0,864.994873046875,1075.0,,1115.0,909.0,904.0,970.0,633.0,1030.0,750.0,1298.0,984.0,446.0,583.0,823.0,2735.0
405/56.0494mz/4.27min,569.0,,,696.0,2036.0,596.0,7376.0,,661.0,2198.0,1527.0,1246.0,797.0,669.0,,,7370.0,,2514.98095703125,,1118.0,
1878/56.0494mz/8.56min,428.0,,462.0,553.0,,,418.0,,608.0,,2074.982177734375,513.0,,883.0,1000.0,,,633.0,431.0,623.0,936.0,2227.0
1435/56.0494mz/6.60min,1655.0,,1384.0,2297.0,1360.0,,,891.0,,,4245.0,,2562.983154296875,3970.0,,,1529.0,1129.0,2323.0,,,1902.0
2462/56.0492mz/10.51min,,406.0,521.0,1159.0,526.0,,942.0,472.0,609.0,5701.0,,979.0,,5376.0,5755.87158203125,6309.0,1159.0,4344.0,,,5721.81884765625,
802/56.0497mz/5.15min,17788.0,,16200.0,13431.0,13649.0,1586.9801025390625,,5156.0,11457.0,11176.0,8355.0,22637.0,5520.0,7282.0,12729.0,8431.0,8915.0,,24234.0,,12993.0,7567.0
16669/56.0498mz/47.75min,758.9954833984375,2383.0,1541.0,824.0,3488.0,2208.0,11358.0,957.0,411.0,1794.0,2216.0,,1436.0,1989.0,2337.0,2365.0,4654.0,1176.0,457.0,1024.0,2455.0,2758.0
8105/56.0494mz/26.47min,,,,,,,,,,1550.0,1713.979736328125,,,1483.0,1273.0,1731.0,,657.0,,,1549.0,28687.0
1794/56.0498mz/8.30min,766.0,526.0,1749.0,704.0,492.0,888.9852294921875,1113.0,952.0,1651.0,894.0,,549.0,507.0,810.0,837.0,878.0,413.0,612.0,1840.0,1083.0,891.0,921.0
11835/56.0498mz/34.89min,471.0,,,536.0,618.0,,1355.0,560.0,668.0,1032.0,1275.0,803.0,,1048.0,1257.0,1424.9833984375,3010.0,1588.0,784.0,868.0,1349.0,1324.0
11837/56.0498mz/34.89min,471.0,,,536.0,618.0,,1355.0,560.0,668.0,1032.0,1275.0,803.0,,1048.0,1257.0,1425.0,3010.0,1588.0,784.0,868.0,1348.9893798828125,1324.0
2477/56.0498mz/10.53min,,,,1766.0,,,1467.0,472.0,1112.0,5701.0,5909.0,,,5375.890625,5756.0,6309.0,1159.0,4344.0,,1443.0,5722.0,
16213/56.0499mz/46.37min,814.0,2429.0,2033.0,760.9953002929688,4288.0,2620.0,17130.0,871.0,431.0,2453.0,2854.0,1821.0,1383.0,2645.0,3117.0,3220.0,8649.0,1275.0,393.0,928.0,3168.0,3395.0
10602/56.0499mz/31.88min,424.0,511.0,,461.0,681.0,638.0,865.0,1075.0,,1114.9898681640625,909.0,904.0,970.0,633.0,1030.0,750.0,1298.0,984.0,446.0,583.0,823.0,2735.0
11805/56.0498mz/34.89min,471.0,,,536.0,618.0,,1355.0,560.0,668.0,1032.0,,803.0,,1048.0,1256.9891357421875,1425.0,3010.0,1588.0,784.0,868.0,1349.0,1324.0
1140/56.0498mz/5.93min,1390.0,,1281.0,,,,497.0,,,,,1664.0,617.0,,,,938.0,1375.0,2383.976806640625,562.0,1307.0,678.0
12263/56.0499mz/35.23min,663.0,1139.0,557.0,626.0,1341.0,1321.0,1618.0,1743.0,1577.0,1870.978271484375,1546.0,1187.0,2392.0,1079.0,1894.0,1422.0,3323.0,1775.0,910.0,1354.0,1470.99169921875,3338.0
17492/56.0499mz/50.37min,454.0,1115.9925537109375,619.0,507.0,1212.0,1202.0,3602.0,1014.0,489.0,873.0,1147.0,739.0,1178.0,981.0,1197.0,1324.0,1582.0,1166.0,474.0,951.0,1376.0,1361.0
2669/56.0499mz/10.86min,771.0,1122.0,3052.0,1262.0,618.0,3239.951171875,1177.0,1638.0,3376.0,1666.0,815.0,1089.0,799.0,1551.0,1659.0,2214.0,1046.0,6789.0,1362.0,1088.0,1668.0,1338.0
14719/56.0499mz/42.09min,,,,,,,695.0,526.0,,643.0,689.0,486.0,607.0,499.0,1597.0,1431.0,796.0,2854.961181640625,,449.0,1457.0,3068.96826171875
2472/56.0499mz/10.52min,,,485.0,1589.0,,,1223.0,472.0,1112.0,5700.91162109375,5909.0,,,5376.0,5756.0,6309.0,1159.0,4344.0,,1298.0,5722.0,
14104/56.0500mz/40.36min,365.0,801.0,1343.0,511.0,672.0,1815.0,5676.0,422.0,,1753.0,2022.0,990.9934692382812,941.0,1743.0,2103.0,2037.0,13351.0,1134.0,349.0,666.0,2125.0,2961.0
8501/56.0499mz/27.32min,,,,,,,,,,2464.9619140625,2605.0,,,2258.0,2376.0,2555.0,,,,,2048.0,
270/56.0500mz/3.92min,9933.970703125,8308.0,11001.943359375,13694.0,11446.0,1380.0,7489.0,3625.0,9696.0,15509.0,18226.0,,3468.0,14386.0,14883.0,14924.0,13589.0,2420.0,,552.0,15193.0,4307.0
197/56.0500mz/3.88min,,,,,,715.0,22259.0,,,,,18670.0,,,,,,924.0,19516.814453125,463.0,,2701.0
516/56.0500mz/4.50min,58387.0,25571.0,62380.0,60434.0,58384.0,7064.0,54131.0,20308.0,41194.0,46385.0,29902.0,94427.0,19681.0,25945.0,45552.0,31731.57421875,46997.0,,96977.0,469.0,45529.0,27081.0
555/56.0500mz/4.53min,,15637.0,,,,,,,,,29902.0,,,17465.0,,,,11925.9765625,,575.0,,
7864/56.0500mz/26.06min,,,,,,,468.0,,,,499.0,,,481.0,552.0,502.0,391.0,,,,559.0,6241.86181640625
8585/56.0500mz/27.49min,,,,510.0,,,,606.0,,690.0,,,,675.0,,813.0,,531.0,579.0,,773.0,31470.669921875
16169/56.0500mz/46.37min,814.0,2429.0,2033.0,761.0,4288.0,2620.0,17130.0,871.0,431.0,2453.0,2853.9326171875,1821.0,1383.0,2645.0,3117.0,3220.0,8649.0,1275.0,393.0,928.0,3167.92138671875,3395.0
12174/56.0501mz/35.23min,663.0,1139.0,557.0,626.0,1341.0,1321.0,1617.9615478515625,1743.0,1577.0,1871.0,1546.0,1187.0,2392.0,1079.0,1894.0,1421.99169921875,3323.0,1775.0,910.0,1354.0,1471.0,3338.0
10921/56.0501mz/32.55min,,,,,,,,,,771.0,1419.0,4198.93896484375,,1046.0,2092.0,2777.0,,,1057.0,1504.0,2629.0,3252.0
